alim_grp_code;alim_grp_nom;alim_code;alim_nom;energie_kcal;eau_g_100g;prot_g_100g;gluc_g_100g;lipi_g_100g;sucr_g_100g;fibr_g_100g
01;entrées et plats composés;25174;Poulet au curry et au lait de coco;124;75,2;10,6;3,15;6,9;1,49;1,1
01;entrées et plats composés;25175;Meloukhia, plat à base de boeuf et corete;187;67,7;10,6;0,68;14,7;0,68;4,7
01;entrées et plats composés;25181;Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, crues;215;53,1;11,3;24,1;7,69;3,83;2,23
01;entrées et plats composés;25182;Pâtes fraîches farcies (ex : raviolis), au fromage et aux légumes, crues;266;37,5;9,98;42,2;5,69;3,46;2,87
01;entrées et plats composés;25183;Nouilles sautées/poêlées aux crevettes;103;76,4;4,88;12,5;3,4;1,7;1,6
01;entrées et plats composés;25184;Riz blanc, cuit, avec poulet;174;0;4,23;31,5;3,19;3,48;0,99
01;entrées et plats composés;25185;Riz blanc, cuit, avec légumes et viande;166;0;4,61;28,3;3,57;1,91;0,98
04;viandes, œufs, poissons;25186;Boulettes au porc et au bœuf (à la suédoise), crues;260;55,6;14,4;7,78;18,6;0,8;0,8
01;entrées et plats composés;25187;Risotto, aux légumes;125;74;4,06;15,5;5,06;1,72;0,82
01;entrées et plats composés;25188;Risotto, aux fruits de mer;129;0;5,47;12,5;6,07;2,02;1,15
01;entrées et plats composés;25189;Risotto, aux fromages;194;0;5,65;30,9;5,16;0,58;0,7
01;entrées et plats composés;25190;Poulet basquaise;107;0;9,3;2,5;6,4;2;1,3
01;entrées et plats composés;25192;Raviolis aux légumes, sauce tomate, appertisés;89,4;78,5;2,88;13,1;2,45;2,74;1,7
01;entrées et plats composés;25193;Pâtes fraîches farcies (ex : raviolis), aux légumes, cuites;155;64,6;5,19;20,8;4,9;1,89;3,7
04;viandes, œufs, poissons;25194;Boulettes au bœuf et à l'agneau (type kefta), crues;247;55,5;15,7;9,46;15,7;1,2;0,8
01;entrées et plats composés;25195;Parmentier de canard;146;69,9;6,82;8,51;9,06;1,96;1,55
01;entrées et plats composés;25196;Riste d'aubergines (aubergines, tomates, oignons);145;0;1,05;10,6;10,4;5,2;2,6
01;entrées et plats composés;25198;Pâtes en sauce aux fromages (spaghetti, tagliatelles…);163;0;7,17;15,9;7,4;5,85;1,85
01;entrées et plats composés;25199;Palet ou galette de légumes, préfrit, surgelé;93,7;80,5;3,29;6,6;5,44;3,34;2,61
01;entrées et plats composés;25200;Palette à la diable;120;0;13,5;2,08;6,07;1,38;1,45
01;entrées et plats composés;25201;Langue de bœuf sauce madère;180;0;9,5;4,5;13,5;2,5;1
01;entrées et plats composés;25203;Pâtes fraîches farcies (ex : ravioli), aux légumes, crues;255;0;9,4;41,4;5,06;3,14;3,02
01;entrées et plats composés;25204;Tajine de poulet;127;72,7;7,54;14,4;3,7;6,8;3
01;entrées et plats composés;25205;Chop suey (porc ou poulet);78,2;0;5;7,8;3;0;0
01;entrées et plats composés;25207;Porc au caramel;135;70,7;10;11,4;5,4;7,9;0,7
01;entrées et plats composés;25208;Palet ou galette de légumes, préfrit, surgelé, cuit;105;78,2;3,31;8,45;5,7;3;2,6
01;entrées et plats composés;25210;Saumon farci;227;0;18,8;0,4;16,2;0,4;2,4
01;entrées et plats composés;25211;Boulettes au bœuf, à la sauce tomate;117;0;9;5,5;6,5;0;0
01;entrées et plats composés;25213;Paupiette de veau, cuite au four;276;54,8;22;0,48;20,5;0,3;0,9
01;entrées et plats composés;25216;Pâtes fraîches farcies (ex : raviolis), cuites (aliment moyen);153;65,1;5,95;21,6;4,38;1,09;1,96
01;entrées et plats composés;25217;Feuille de vigne farcie au riz ou dolmas, égouttée;149;67,6;2,5;18,6;6,5;0,8;2,6
01;entrées et plats composés;25218;Lasagnes ou cannelloni aux légumes, cuits;122;74,5;4,38;11,8;5,9;4,3;0
01;entrées et plats composés;25219;Lasagnes ou canelloni aux légumes et au fromage de chèvre, cuits;179;65,6;7;14;10,2;2,3;1,4
01;entrées et plats composés;25220;Choucroute, sans garniture, égouttée, cuite;75,3;85,6;1,38;0,1;6,6;0,2;4,5
01;entrées et plats composés;25399;Feuilleté aux escargots;321;0;6,69;23,1;22,1;1,09;1,74
01;entrées et plats composés;25400;Croque0monsieur;273;44,2;11,3;26,8;12,9;2,14;2,45
01;entrées et plats composés;25401;Feuilleté ou Friand au fromage;308;42;6,08;32,3;16,9;2,92;1,18
01;entrées et plats composés;25402;Feuilleté ou Friand à la viande;354;37,1;9,59;27,3;22,6;1,23;1,63
01;entrées et plats composés;25403;Hot0dog;278;44,5;10,9;26,3;13,8;5,2;1,6
01;entrées et plats composés;25404;Pizza au fromage ou Pizza margherita;226;49,3;8,93;29,6;7,64;2,72;1,67
01;entrées et plats composés;25405;Quiche lorraine;274;53,2;8,96;21;16,8;2,67;1,29
01;entrées et plats composés;25409;Crêpe ou Galette fourrée béchamel jambon;161;0;6,33;24,3;4;2,47;1,2
01;entrées et plats composés;25410;Crêpe ou Galette fourrée béchamel jambon fromage;182;62,6;8,83;19,1;7,5;1,7;1,55
01;entrées et plats composés;25411;Crêpe ou Galette fourrée béchamel champignon;150;66;4,83;20,7;5,02;2,7;1,32
01;entrées et plats composés;25412;Bouchée à la reine, à la viande/volaille/quenelle;296;46,8;6,12;24,5;18,9;2,6;1,65
01;entrées et plats composés;25413;Hamburger, provenant de fast food;246;46,1;13,3;28,3;8,44;3,63;1,8
01;entrées et plats composés;25414;Cheeseburger, provenant de fast food;267;46,3;13,7;23,1;12,9;5,47;1,8
01;entrées et plats composés;25415;Double cheeseburger, provenant de fast food;299;43,8;15,5;21,5;16,7;0;1
01;entrées et plats composés;25416;Burger au poisson;263;46,1;12,2;26,7;11,5;3,9;1,5
01;entrées et plats composés;25417;Tarte aux légumes;216;57,4;5;21,8;11,7;3,2;1,7
01;entrées et plats composés;25418;Croissant au jambon;246;54;7,9;20,1;14,6;2,6;1,53
01;entrées et plats composés;25419;Rouleau de printemps;109;73,9;4,57;18;1,82;3,6;1,2
01;entrées et plats composés;25420;Nem ou Pâté impérial;224;54,8;6,48;23,1;11,2;3,02;2,54
01;entrées et plats composés;25428;Sandwich grec ou Kebab, pita, crudités;233;51,8;15,2;17,4;10,9;1,1;2,3
01;entrées et plats composés;25429;Sandwich grec ou Kebab, baguette, crudités;273;44,5;15,2;29,9;9,83;3,3;2
01;entrées et plats composés;25431;Sandwich baguette, thon, crudités (tomate, salade), mayonnaise;274;43;10,3;32;11,3;1,4;1,78
04;viandes, œufs, poissons;25433;Accra de poisson;275;49,5;12,4;15,1;17,6;2,55;3
01;entrées et plats composés;25434;Sandwich panini, jambon cru, mozzarella, tomates;243;46,6;14,2;27,2;8,35;0;1,4
01;entrées et plats composés;25435;Pizza jambon fromage;218;45,3;10,3;28;6,69;2,91;2,34
01;entrées et plats composés;25437;Gougère;382;33,2;15,3;19,9;26,4;0,77;1,53
01;entrées et plats composés;25438;Brick garni (garniture : crevettes, légumes, volaille, viande, poisson, etc.);186;65,1;12,2;8,22;11,5;0,7;0,59
01;entrées et plats composés;25444;Tarte au fromage;289;50,5;10,3;20,7;18;1,63;1,57
01;entrées et plats composés;25454;Tarte à la provençale;243;54,3;5,44;20,6;14,3;3,23;5,3
01;entrées et plats composés;25456;Sushi ou Maki aux produits de la mer;191;60,4;7,75;22,6;7,6;4,1;0,7
01;entrées et plats composés;25457;Pizza à la viande, type bolognaise;227;45;10,3;27,2;8,03;2,94;2,16
01;entrées et plats composés;25459;Burritos;170;62,5;8;14,3;8,5;1,9;1,9
01;entrées et plats composés;25460;Fajitas;158;63,7;12,7;16;4,5;2,2;1,4
01;entrées et plats composés;25462;Pizza au chorizo ou salami;248;43,6;10,4;26,5;10,7;3,29;2,04
01;entrées et plats composés;25463;Pizza aux fruits de mer;200;0;10,3;24,6;6,65;1,5;0,5
01;entrées et plats composés;25464;Pizza au saumon;231;48,3;10,1;26,7;8,78;3,04;2,31
01;entrées et plats composés;25468;Pizza au chèvre et lardons;245;48,5;10,7;26,9;9,96;3,17;2,36
01;entrées et plats composés;25472;Pizza aux légumes ou Pizza 4 saisons;214;51,8;8,48;25,7;8;3,62;2,81
01;entrées et plats composés;25475;Sandwich baguette, jambon, oeuf dur, crudités (tomate, salade), beurre;219;49,2;9,63;31,4;5,76;1,82;1,75
01;entrées et plats composés;25476;Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise;273;40,2;10,1;36,6;9,09;2,45;2,06
01;entrées et plats composés;25477;Pizza champignons fromage;217;0;7,8;31,6;6,1;1,9;2,4
01;entrées et plats composés;25478;Pizza 4 fromages;244;46;11,1;26,7;9,85;3,56;2,31
03;produits céréaliers;25479;Gnocchi à la semoule, cuit;185;0;5,6;34,4;2,4;0,2;1,8
01;entrées et plats composés;25485;Sandwich baguette, jambon emmental;285;41,3;13,3;26,9;13,1;2,55;3
01;entrées et plats composés;25488;Sandwich baguette, saumon fumé, beurre;265;37,4;11,1;41,3;5,61;1,53;2,19
01;entrées et plats composés;25490;Sandwich baguette, thon, maïs, crudités;198;54,6;8,87;25;6,03;2,83;3,93
01;entrées et plats composés;25502;Burger au poulet;249;49;12,7;23,8;11;2,9;1,2
01;entrées et plats composés;25503;Bouchée à la reine, au poisson et fruits de mer;138;72,4;8,14;9,74;7,17;2,49;1
04;viandes, œufs, poissons;25504;Brochette de volaille;179;64,2;19;5,9;8,76;0,92;0,27
04;viandes, œufs, poissons;25505;Brochette de boeuf;203;62,6;18,4;4,93;12;0,92;0,63
04;viandes, œufs, poissons;25506;Brochette mixte de viande;208;63,4;19,8;1,13;13,8;0,92;0,27
01;entrées et plats composés;25508;Feuilleté ou Friand jambon fromage;299;43,4;8,46;27,8;16,7;3,65;1,9
01;entrées et plats composés;25509;Fondue savoyarde (fromages, vin, pain);232;57,4;16,2;2,6;17,2;1,1;0
03;produits céréaliers;25510;Gnocchi à la pomme de terre, cuit;178;55,5;5,01;33,8;2,05;1,1;2
01;entrées et plats composés;25511;Légumes farcis (sauf tomate);84,6;80,8;5,01;3,6;5,28;2,58;1,31
04;viandes, œufs, poissons;25512;Volaille, croquette panée ou nuggets;248;51,5;13,1;18,4;13,2;0,57;1,7
01;entrées et plats composés;25513;Pan bagnat;215;51,2;7,95;30,3;6,48;3,2;1,98
01;entrées et plats composés;25516;Pizza (aliment moyen);226;48,3;10,2;26,8;8,21;3,21;2,27
01;entrées et plats composés;25517;Sandwich baguette, jambon, beurre;281;39,9;10,8;33,7;10,9;1,81;2,45
01;entrées et plats composés;25518;Sandwich baguette, camembert, beurre;339;33,2;11,7;34,3;16,8;1,21;1,74
01;entrées et plats composés;25519;Sandwich baguette, pâté, cornichons;252;46,7;10;29;10,3;1,37;1,88
01;entrées et plats composés;25520;Sandwich baguette, saucisson, beurre;379;27;13,6;32,7;20,9;1,97;2,61
01;entrées et plats composés;25521;Sandwich baguette, jambon, emmental, beurre;289;38,8;12,9;31,1;11,9;2,03;2,85
01;entrées et plats composés;25523;Toasts ou Canapés salés, garnitures diverses;233;55,1;9,09;17,8;13,3;5,06;2,8
01;entrées et plats composés;25524;Tomate à la provençale;94;77,8;2,5;11,4;3,64;4,6;2,9
10;aides culinaires et ingrédients divers;25525;Pizza, sauce garniture pour;38,5;87,4;2,12;3,2;0,73;3,2;4,17
01;entrées et plats composés;25528;Pissaladière;284;0;6,4;33,8;13,1;2,9;2,5
01;entrées et plats composés;25529;Tarte à l'oignon;280;0;7;23,5;17,2;5,63;1,9
01;entrées et plats composés;25530;Sandwich baguette, crudités diverses, mayonnaise;248;49,7;5,34;30,1;11,3;1,93;2,16
01;entrées et plats composés;25531;Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise;299;40,2;11;31,6;13,9;1,35;1,73
01;entrées et plats composés;25532;Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise;282;43,4;7,85;32,2;13,1;1,55;1,78
01;entrées et plats composés;25533;Sandwich baguette, porc, crudités (tomate, salade), mayonnaise;297;41,2;10,7;30,6;14,2;1,51;1,73
01;entrées et plats composés;25535;Sandwich baguette, merguez, ketchup moutarde;277;40,9;13,4;30;11,1;2,43;1,61
01;entrées et plats composés;25536;Sandwich baguette, salami, beurre;387;26,9;11,2;35;22,1;1,19;1,74
04;viandes, œufs, poissons;25537;Carpaccio de saumon avec marinade;217;64,3;18,3;0,22;15,8;0;0,26
01;entrées et plats composés;25538;Carpaccio de bœuf, avec marinade;278;57,2;15,2;2,37;23;0,3;0,33
01;entrées et plats composés;25539;Brochette de poisson;128;73,9;18;0,94;5,73;0,73;0,29
01;entrées et plats composés;25540;Brochette de crevettes;98,1;76,1;17,1;1,05;2,77;0,85;0,34
04;viandes, œufs, poissons;25541;Brochette d'agneau;138;72,8;13,1;4,27;7,24;1,34;1,63
01;entrées et plats composés;25542;Croque0madame;257;51,9;13,2;16,4;15,2;0,95;1,05
01;entrées et plats composés;25543;Sandwich baguette (aliment moyen);285;40,6;10,7;32;12,5;1,82;2,18
01;entrées et plats composés;25544;Sandwich pain de mie, garnitures diverses;267;45;11,7;25,1;12,4;3,42;3,83
01;entrées et plats composés;25546;Fromage pané au jambon;263;52,6;17,4;15,3;14,6;1,5;1
01;entrées et plats composés;25547;Croque0monsieur, rayon frais;276;43,9;14,7;23,4;13,3;0;2
01;entrées et plats composés;25548;Pizza jambon fromage champignons ou pizza royale, reine ou regina;205;54,4;9,54;25,7;6,66;3,16;2,3
01;entrées et plats composés;25549;Crêpe ou Galette fourrée béchamel fromage;158;62,7;6,34;19,7;5,75;4,31;1,05
01;entrées et plats composés;25550;Flammenkueche ou Tarte flambée aux lardons;242;51,4;7,87;28,1;10,5;3,51;1,83
01;entrées et plats composés;25551;Beignet de viande, volaille ou poisson, fait maison;237;55,9;18,7;9,79;13,5;0,91;0,41
01;entrées et plats composés;25552;Crêpe ou Galette fourrée béchamel jambon fromage champignon;159;69,4;8,3;16,6;6,3;2,7;1,2
01;entrées et plats composés;25553;Tarte ou Tourte aux poireaux;243;54,5;5,76;21,6;14,3;2,34;2,48
01;entrées et plats composés;25555;Tarte au saumon;215;55,3;8,53;21;10,5;1,63;1,4
01;entrées et plats composés;25556;Beignet de légumes;156;69,9;3,74;14,2;8,98;2,75;1,94
01;entrées et plats composés;25557;Brick à l'oeuf;256;56,2;10,4;12,7;18,1;1,6;0,5
01;entrées et plats composés;25558;Brick au boeuf;342;27;10,4;33,5;17;3,2;6,8
01;entrées et plats composés;25559;Brick à la pomme de terre;216;60,2;3,25;19,8;13,4;1,5;1,7
01;entrées et plats composés;25560;Tourte au riesling;251;0;10,2;23,7;12,6;2,25;1,2
01;entrées et plats composés;25561;Tarte à la tomate;218;58,4;5,17;19,3;12,8;4,2;2,9
01;entrées et plats composés;25562;Crêpe ou Galette complète (œuf, jambon, fromage);209;56,8;12,7;15,2;9,8;1,1;4,5
01;entrées et plats composés;25564;Tarte aux noix de Saint0Jacques;266;0;8,25;24,2;14,5;2,5;3
01;entrées et plats composés;25565;Yakitori (brochettes japonaises grillées en sauce);172;58,8;26;9,28;3,3;6,6;0,6
04;viandes, œufs, poissons;25566;Brochette de porc, crue;131;0;15,6;2,1;6,5;1,1;1
01;entrées et plats composés;25568;Pastilla au poulet;218;54,8;12,3;14,1;12,2;3,85;1,5
01;entrées et plats composés;25570;Pizza aux lardons, oignons et fromage;255;0;11,2;27,7;10,6;3,7;2,2
01;entrées et plats composés;25571;Falafel ou Boulette de pois0chiche et/ou fève, frite;252;48;8,25;18,7;14,4;1,4;7,7
01;entrées et plats composés;25572;Crêpe ou Galette aux noix de St Jacques;168;0;7,7;15,8;8;2,8;1,2
01;entrées et plats composés;25573;Tarte ou quiche salée (aliment moyen);259;53,5;7,98;22,2;14,9;3,06;1,77
01;entrées et plats composés;25574;Sandwich pain de mie complet, jambon, crudités, fromage optionnel;243;0;10;23,1;11,6;2,43;3,06
01;entrées et plats composés;25575;Sandwich pain de mie complet, thon, crudités, mayonnaise;240;0;9,82;23,1;11,3;2,49;3,46
01;entrées et plats composés;25576;Sandwich pain de mie complet, jambon, fromage;292;0;12,9;26,1;14,6;7,75;2
01;entrées et plats composés;25577;Sandwich pain de mie complet, poulet, crudités, mayonnaise;232;0;9,18;23,7;10,4;2,61;3,63
01;entrées et plats composés;25578;Feuilleté salé (aliment moyen);307;42,9;7,53;28,6;17,7;2,65;1,62
01;entrées et plats composés;25580;Bouchée à la reine, garnie (aliment moyen);217;59,6;7,13;17,1;13;2,54;1,32
01;entrées et plats composés;25581;Crêpe ou Galette fourrée béchamel champignon, cuite;172;63,4;5,5;18,5;7,7;3,16;3,4
01;entrées et plats composés;25582;Nem ou Pâté impérial, au poulet, cuit;197;57,1;8,06;20,9;8,1;1,9;3,3
01;entrées et plats composés;25583;Nem ou Pâté impérial, au porc, cuit;237;53,6;6,88;22,6;12,7;1,9;2,4
01;entrées et plats composés;25584;Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit;213;55;7,44;23,7;9,2;2,4;2,7
01;entrées et plats composés;25587;Parmentier de canard, cuit;168;68,5;7;10,5;10,2;1,7;1,2
01;entrées et plats composés;25588;Gratin de légumes en sauce blanche type béchamel, cuit;105;79,9;3,64;6,74;6,5;3,2;1
01;entrées et plats composés;25600;Céleri rémoulade, préemballé;0;78,5;1,12;4,19;12,8;2,38;2,87
01;entrées et plats composés;25601;Salade de thon et légumes, appertisée, égouttée;0;76,5;9,15;7,74;4,7;3,08;2,7
01;entrées et plats composés;25602;Salade composée avec viande ou poisson, appertisée, égouttée;0;76,7;8,06;6,4;5,3;1,9;2
02;fruits, légumes, légumineuses et oléagineux;25604;Salade verte, crue, sans assaisonnement;13,5;96,1;1,01;1,5;0,1;0,83;1,3
01;entrées et plats composés;25605;Champignon à la grecque;0;84,6;2,08;3,95;3,55;2,38;2,35
01;entrées et plats composés;25606;Salade de pommes de terre maison;0;76;2,68;9,9;8,2;0;1,3
01;entrées et plats composés;25608;Taboulé ou Salade de couscous, préemballé;0;66,4;4,29;22,2;5,65;3,82;2,27
01;entrées et plats composés;25609;Salade de pomme de terre à la piémontaise, préemballée;0;74,9;4,11;7,98;9,28;1,17;1,51
04;viandes, œufs, poissons;25610;Museau de boeuf en vinaigrette;167;0;11,3;1;13,1;0,5;0
01;entrées et plats composés;25614;Salade de riz;0;72,5;5,13;16,1;4,35;1;1,7
01;entrées et plats composés;25615;Salade de pâtes, végétarienne;0;73,9;5,7;12,9;8,1;2,3;1,7
01;entrées et plats composés;25616;Crudité, sans assaisonnement (aliment moyen);22,3;93,7;1,03;2,5;0,53;2,01;1,51
01;entrées et plats composés;25619;Salade de pâtes aux légumes, avec poisson ou viande;0;70,3;5,19;14;9,94;2,16;1,98
10;aides culinaires et ingrédients divers;25620;Guacamole, préemballé;0;70,7;2,18;5,85;16,5;2,65;5,65
10;aides culinaires et ingrédients divers;25621;Houmous;288;51,8;8,2;7,1;23,9;1,38;5,98
01;entrées et plats composés;25623;Tarte au maroilles ou Flamiche au maroilles;315;0;14,1;22,1;18,3;2,8;2,5
01;entrées et plats composés;25625;Crêpe ou Galette fourrée au poisson et / ou fruits de mer;206;0;8,5;14,3;12,4;2,4;1,6
01;entrées et plats composés;25628;	Salade César au poulet (salade verte, fromage, croûtos, sauce);151;71,8;8,13;4,88;10;1,71;2
01;entrées et plats composés;25635;Lasagnes ou cannelloni au fromage et aux épinards;151;68,1;6,1;15,8;6,6;3,5;1,87
01;entrées et plats composés;25900;Soupe aux lentilles, préemballée à réchauffer;53,2;85,8;3,28;6,6;1,12;0,7;1,8
01;entrées et plats composés;25901;Soupe à la volaille et aux légumes, préemballée à réchauffer;30,8;0;3,09;2,6;0,8;1,2;0,4
01;entrées et plats composés;25903;Soupe aux légumes variés, préemballée à réchauffer;39,4;90,2;0,76;5,05;1,56;1,72;1,1
01;entrées et plats composés;25904;Soupe de poissons et / ou crustacés, préemballée à réchauffer;42,8;89,4;3,45;2,88;1,79;0,9;0,69
01;entrées et plats composés;25905;Soupe aux légumes variés, déshydratée reconstituée;34,5;90,9;0,86;4,43;1,22;1,07;1,16
01;entrées et plats composés;25907;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;37,1;90,8;0,79;4,46;1,51;0,81;1,28
01;entrées et plats composés;25908;Soupe à la volaille et aux vermicelles, préemballée à réchauffer;30,8;93,5;1,3;3,86;1;0,77;0,56
01;entrées et plats composés;25909;Bouillon de viande et légumes type pot0au0feu, prêt à consommer;5,78;98,1;0,44;0,1;0,4;0;0
01;entrées et plats composés;25910;Soupe à l'oignon, préemballée à réchauffer;40,4;92,7;1,35;4,93;1,4;1,5;1,34
01;entrées et plats composés;25912;Soupe aux champignons, préemballée à réchauffer;48,2;92;0,81;4,09;3,07;0,91;0,52
01;entrées et plats composés;25913;Soupe à la carotte, préemballée à réchauffer;33,2;91,2;0,61;3,89;1,41;1,82;1,22
01;entrées et plats composés;25914;Soupe à la tomate, préemballée à réchauffer;38,7;90,3;0,74;6,27;0,99;2,95;0,88
01;entrées et plats composés;25915;Soupe chorba frik, à base de viande et de frik;62,9;85,1;3,75;5,4;2,5;0,9;1,9
01;entrées et plats composés;25916;Soupe minestrone, préemballée à réchauffer;48,8;89,4;1,2;5,6;2;1,7;1,8
01;entrées et plats composés;25917;Soupe au pistou, déshydratée reconstituée;30,4;88,2;1,2;5,2;0,35;1,2;0,8
